"text","web_url","datetime"
"In the first case in which one nation is accusing another of genocide, the International Court of Justice in The Hague began hearing the defense of Serbia in a lawsuit brought by Bosnia. At the court, which arbitrates disputes between nations, Bosnia is charging that Serbia tried to destroy Bosnia's Muslim population in the 1992-95 war, and it is suing for damages, not yet defined. For the past 10 days, Bosnia has argued its case. Serbia opened its defense by questioning that genocide had been committed and by challenging the jurisdiction of the court in the dispute. MARLISE SIMONS (NYT)","http://query.nytimes.com/gst/fullpage.html?res=9402E6D81231F93AA35750C0A9609C8B63",2006-03-09 00:00:00
"To the last, a solitary death yesterday in a United Nations cell near an international court he derided, Slobodan Milosevic clung to the notion that all the Balkan destruction he ignited and presided over was no more than a response to aggression against his long-suffering Serbian people. ''My aim is to present the truth, and that takes time,'' the former Serbian president told the tribunal in The Hague, a prelude to painstaking circumlocutions that sought over more than four years to cast the author of Yugoslavia's destruction as a misunderstood man bent only on that country's defense.","http://www.nytimes.com/2006/03/12/international/europe/12assess.html",2006-03-12 00:00:00
"Rice Appears to Soften Stance on Latin America Aid Secretary of State Condoleezza Rice indicated that the United States would look to resume military assistance to nations cut off from aid for refusing to shield Americans in international court. She later attended the inauguration of Michelle Bachelet, the first woman elected president of Chile. PAGE 6 Ventilator Crisis for Bird Flu Public health experts agree that if the avian flu virus leads to a human pandemic, the nation's hospitals will not have enough ventilators for patients. But hospitals say they cannot afford to buy machines that may never be used. PAGE 24 Syracuse Wins Big East Title The Orange, led by Gerry McNamara, beat Pittsburgh, 65-61, at Madison Square Garden to complete its unlikely four-game run in the Big East conference tournament and repeat as champions. SPORTSSUNDAY SPECIAL TODAY T: Men's Fashion The New York Times Style Magazine examines the latest looks for striking deals or striking poses, from strait-laced suits to androgynous finery. The magazine also goes behind the scenes at Burberry. A Vendetta Of His Own Alan Moore, the creator of the graphic novel ''V for Vendetta,'' is waging a battle of his own. He says that the mainstream comics industry has hijacked his properties and that the film industry has distorted his writing. ARTS & LEISURE The War at Home In ''Falling Through the Earth,'' a daughter of a Vietnam veteran tracks his demons in the tunnels of the Vietcong. Also: Naomi Wolf on fiction for young adults. BOOK REVIEW It Still Means One Thing, and That Thing Is Swing Five decades after it closed in Harlem, the Savoy Ballroom is still revered. Today, ex-dancers will celebrate the 80th anniversary of its opening. PAGE 37 Levine Out for Met's Season James Levine, injured in a fall on March 1, needs shoulder surgery and will miss the rest of the Metropolitan Opera's season. PAGE 39 Explaining the 'Aha' Moment Psychologists say home buyers often unknowingly seek spaces that remind them of some safe haven from childhood. REAL ESTATE","http://query.nytimes.com/gst/fullpage.html?res=9503E7DF1031F931A25750C0A9609C8B63",2006-03-12 00:00:00
"It's hard not to feel that by dying in his cell, Slobodan Milosevic finally succeeded in his determined effort to cheat justice. Four years and hundreds of millions of dollars have been spent in an effort to move the Balkans away from the sterile politics of ethnic vendettas and grievances. The goal has been to establish the personal legal accountability of the individual politicians and commanders most responsible for the horrific crimes against humanity committed in the former Yugoslavia in the 1990's. No individual was more responsible for those crimes than Mr. Milosevic. Carla Del Ponte, the chief prosecutor of the United Nations tribunal, told an Italian interviewer that ''the death of Milosevic represents for me a total defeat."" Without a formal conviction of Mr. Milosevic, survivors of his atrocities are left with only a dismal record of what they endured, while Serb nationalists have their martyr.","http://www.nytimes.com/2006/03/14/opinion/14tue2.html",2006-03-14 00:00:00
"To the Editor: Irshad Manji (''How I Learned to Love the Wall,'' Op-Ed, March 18) claims that Israel's wall intersecting parts of occupied East Jerusalem and the West Bank is necessary to prevent suicide bombers from targeting Israelis.","http://query.nytimes.com/gst/fullpage.html?res=9C0CE0D81630F930A15750C0A9609C8B63",2006-03-23 00:00:00
"Nigeria said Saturday that it would end the asylum of the deposed Liberian dictator Charles G. Taylor and turn him over to the Liberian government for trial. Mr. Taylor, a warlord-turned-president, spawned a bloody cycle of civil wars that killed 300,000 people across West Africa in the 1990's. He was indicted by the United Nations-backed Special Court here in Sierra Leone in 2003 for war crimes and crimes against humanity during this country's decade-long insurgency.","http://www.nytimes.com/2006/03/26/international/africa/26taylor.html",2006-03-26 00:00:00
"Chris Kilmer letter points out that no high-ranking officers or policy makers have been prosecuted for abuses at Abu Ghraib, which raises question of whether Americans should or should not be subjct to international criminal courts","http://query.nytimes.com/gst/fullpage.html?res=9B00E4DA1430F934A15750C0A9609C8B63",2006-03-27 00:00:00
"Confusion reigned Monday over the status of Charles G. Taylor, the onetime warlord who became president of Liberia and who is wanted for war crimes by an international court based here for atrocities affecting Sierra Leone during neighboring Liberia's civil war. Liberia's current president, Ellen Johnson Sirleaf, who had asked Nigeria on March 17 to extradite Mr. Taylor to face trial in Sierra Leone, told religious leaders in Monrovia, the capital, on Monday that Mr. Taylor should be moved directly to Sierra Leone.","http://www.nytimes.com/2006/03/28/international/africa/28liberia.html",2006-03-28 00:00:00
"Defense Rests in Trial Of Accused 9/11 Terrorist Defense lawyers trying to prevent the government from executing Zacarias Moussaoui ended their case by presenting the accounts of senior Qaeda terrorists. The testimony, portraying Mr. Moussaoui as unreliable and unstable, was intended to dispute his own surprise claim that he was to have played a major role in the Sept. 11 attacks. PAGE A19 Immigration Debate Boils In Congress and on Television The Senate Republicans who voted to legalize the nation's illegal immigrants look at the waves of immigration reshaping this country and see a powerful work force and future Americans. The House Republicans who backed tough border security legislation look at the same people and see a flood of invaders and lawbreakers. And shifting from observer to advocate, Lou Dobbs, the CNN anchor, steps into the fray. PAGE A17 SPECIAL TODAY Museums Looted art, whether from Italian ruins or Iraqi archaeological sites, has provoked a debate about the concept of ownership and the laws that govern it. Also, the Frick Collection courts new money, and millions visit museums in cyberspace. SECTION G Caspar W. Weinberger Is Dead As secretary of defense under President Ronald Reagan, with whom he is shown in 1987, he oversaw a huge peacetime military buildup. He served three Republican presidents, and was a crucial backer of the ''Star Wars'' defense system and an implacable foe of the Soviet Union. He was 88. PAGE A21 Liberia's Ex-Leader Vanishes The former Liberian president, Charles G. Taylor, living in exile in Nigeria, vanished two days after Nigeria's government said an international court in Sierra Leone could indict him. PAGE A3 A Steady Course at the Fed The chairman of the Federal Reserve has changed, but the board's course remained the same. The Fed increased its benchmark rate to 4.75 percent. BUSINESS DAY, PAGE C1 Duke and Carolina Advance Duke stopped Connecticut in overtime and North Carolina ousted Tennessee to reach the N.C.A.A. women's basketball Final Four. They joined Louisiana State and Maryland. SPORTSWEDNESDAY, PAGE D1 Ex-Judges on Eavesdropping Five former judges on the nation's most secretive court urged Congress to give the court a formal role in overseeing the domestic eavesdropping program. Several also voiced skepticism about the president's constitutional authority to order wiretapping on Americans without a court order. PAGE A19","http://query.nytimes.com/gst/fullpage.html?res=9506E1DD1530F93AA15750C0A9609C8B63",2006-03-29 00:00:00
"The former president of Liberia, Charles G. Taylor, vanished Monday night, two days after the Nigerian government said it would end his asylum and allow him to face an indictment by an international court here. Mr. Taylor, the warlord-turned-president who unleashed a series of civil wars that engulfed much of West Africa in the 1990's, killing more than 300,000 people, disappeared from the seaside villa where he had been living in exile, according to a statement released Tuesday by Nigeria's government.","http://www.nytimes.com/2006/03/29/international/africa/29liberia.html",2006-03-29 00:00:00
"INTERNATIONAL A3-13 Israeli Voters Support Party Commited to Pullout Israelis chose to bring to power Kadima, a new party founded by former Prime Minister Ariel Sharon, which is committed to a unilateral pullout from the occupied West Bank. Its leader, Ehud Olmert, will become prime minister but his support proved tepid and he will find it harder to impose his agenda. A1 Iraqis Say Bush Opposes Primier The American ambassador to Iraq, Zalmay Khalilzad, has told Shiite officials that President Bush does not want the Iraqi prime minister to remain the country's leader in the next government, senior Shiite politicians said. A1 As a Halliburton subsidiary was absorbing criticism of its costs on a 2003 no-bid contract for work in Iraq, the government officials overseeing a second contract wrote that the company was running up exorbitant expenses on similar work, according to a report issued by the House Government Reform Committee. A8 Strikes Turn Violent in France France was racked by violent strikes and demonstrations in the latest act of a nationwide political and social drama aimed at forcing the government to rescind a new labor law. A12 Liberia's Ex-Leader Disappears The former president of Liberia, Charles G. Taylor, vanished two days after the Nigerian government said it would end his asylum and allow him to face an indictment by an international court in Sierra Leone. A3 West Weighs Belarus Options The European Union and the United States are considering personal sanctions against more than 40 officials and state journalists in Belarus for their roles in election rigging and crackdowns on civil society there, according to Western diplomats and government officials. A11 NATIONAL A14-19 Bush Picks New Top Aide In Bid to Revamp Image President Bush replaced his chief of staff, Andrew H. Card Jr., with another longtime loyalist, a step unlikely to satisfy calls from within his own party for fresh thinking to address the administration's troubles. A1 Court Guards Its Jurisdiction At least five justices of the Supreme Court appeared ready to reject the administration's argument that the Detainee Treatment Act had stripped the court of jurisdiction over the case of Osama bin Laden's former driver, who is challenging the Bush administration's plan to try him before a military commission. A1 Democrats Pounce on Bush Seeking to capitalize on President Bush's troubles overseas, leading Democrats in Congress are unveiling a broad attack on the administration's national and domestic security policies along with a set of proposals aimed at demonstrating that they have a credible alternative. A18 Hurricane Strategy Discussed Federal and state emergency officials in Louisiana promised a different approach to the coming hurricane season, saying they would no longer use ''last resort'' shelters to house displaced residents. A18 Deadline Looms on Tobacco Negotiations are under way between the states and the nation's largest tobacco companies over more than $1 billion of a payment the companies are legally bound to make to the states by mid-April. A18 Secret Judges Seek Open Role Five former judges on the nation's most secretive court, including one who resigned in apparent protest over President Bush's domestic eavesdropping, urged Congress to give the court a formal role in the surveillance program. A19 NEW YORK/REGION B1-6 State Legistature to Give $11 Billon to City Schools Legislative leaders agreed to provide $11 billion for school construction in New York City and were finalizing the details of a multibillion dollar tax cut package that would grant property tax relief to homeowners. A1 Egan Plans Round of Closings The leader of the Roman Catholic Archdiocese of New York, Cardinal Edward M. Egan, announced plans for the most sweeping reorganization in its more than 150-year history, recommending the shutdown of some 30 parishes and 14 schools throughout the metropolitan region. A1 Safety Fears at 9/11 Site Planners and architects, for the World Trade Center memorial and its museum, have worked in the public spotlight on almost every aspect of design, but now, with preparatory construction starting, another issue is coming into public view: How safe will the memorial be? Not safe enough, some critics fear. B1 SPORTSWEDNESDAY D1-6 Rape Allegations at Duke Duke University suspended the season of its nationally ranked men's lacrosse team while the authorities investigated allegations that a woman from a nearby college who had agreed to dance at a private party attended by many team members had been sexually assaulted. A1 OBITUARIES A20-21 Caspar W. Weinberger The former secretary of defense under Ronald Reagan, he was 88. A21 BUSINESS DAY C1-16 Fed Raises Interest Rates For the 15th consecutive time, the Federal Reserve raised its benchmark interest rate and suggested that at least one more increase was in the cards. C1 Senators Drop China Bill Explaining that they were more optimistic about China's willingness to work with the United States on the trade deficit, two senators dropped plans for a bill that would have threatened steep tariffs on Chinese imports. C1 Enron Prosecution Rests The government rested its case against the former Enron chief executives Jeffrey K. Skilling and Kenneth L. Lay. C4 Business Digest C2 EDITORIAL A22-23 Editorials: The seductive surplus; it isn't amnesty; not quite what we had in mind; the least surprising jailbreak ever. Column: Thomas L. Friedman. Crossword E2 TV Listings E9 Weather D7","http://query.nytimes.com/gst/fullpage.html?res=9A04E6DD1530F93AA15750C0A9609C8B63",2006-03-29 00:00:00
"Charles G. Taylor, the warlord who became Liberia's president, was captured Wednesday after a dramatic 24 hours in which he disappeared from the villa in Nigeria where he had lived in exile and then was recognized at a remote outpost as he tried to leave the country. He was brought here to face war crimes charges for his role in a brutal decade-long civil war in Sierra Leone, one of a series of conflagrations that he set off, killing at least 300,000 people. He is the first African head of state to face such charges in an international court.","http://www.nytimes.com/2006/03/30/international/africa/30liberia.html",2006-03-30 00:00:00
"Supreme Court hears arguments over whether foreign citizens arrested in US can notify and seek advisement from their country's diplomats; lawyers for Moises Sanchez-Llamas, Mexican convicted of attempted murder in Oregon, and Mario A Bustillo, Honduran convicted of murder in Virginia, argue that individual defendants should be included in treaty that governs relationships between nations; government officials argue that treaty does not apply to individual criminal defendants (M)","http://www.nytimes.com/2006/03/30/politics/30scotus.html",2006-03-30 00:00:00
"Exxon Mobil, the world's largest publicly traded oil company, is locking horns with Venezuela's government, which ratcheted up the pressure Friday on other American oil companies by taking steps to put more than two dozen coveted petroleum ventures under government control. The latest move in the growing confrontation between big oil and the leftist government of President Hugo Chávez follows months of changes -- from raising taxes to shifting control of projects to Venezuela's national oil company and welcoming state-controlled companies from Iran, China and India as exploration partners.","http://www.nytimes.com/2006/04/01/business/worldbusiness/01exxon.html",2006-04-01 00:00:00
"With Slobodan Milosevic's death, what remains is not a verdict, but a vast account of one man as a driving force behind three wars.","http://www.nytimes.com/2006/04/02/world/europe/02hague.html",2006-04-02 00:00:00
"I. A Day in Court for the Criminals of Darfur? A thick afternoon fog enveloped the trees and streetlights of The Hague, a placid city built along canals, a city of art galleries, clothing boutiques, Vermeers and Eschers. It is not for these old European boulevards, however, that The Hague figures in the minds of men and women in places as far apart as Uganda, Sarajevo and now Sudan. Rather, it symbolizes the possibility of some justice in the world, when the state has collapsed or turned into an instrument of terror. The Hague has long been home to the International Court of Justice (or World Court), a legal arm of the United Nations, which adjudicates disputes between states. During the Balkan wars, a tribunal was set up here for Yugoslavia; it has since brought cases against 161 individuals. It was trying Slobodan Milosevic -- the first genocide case brought against a former head of state -- until his unexpected death last month. And now the International Criminal Court has begun its investigations into the mass murders and crimes against humanity that have been committed, and are still taking place, in the Darfur region of Sudan.","http://www.nytimes.com/2006/04/02/magazine/02darfur.html",2006-04-02 00:00:00
"Charles Taylor, who was arrested at Monrovia's airport last week, is being held in jail cell at international court set up in Sierra Leone to try suspected war criminals in that country's brutal, decade-long civil war, which Taylor is accused of starting; in Taylor's rise and fall, one can glean story of West Africa, history of death, turmoil and tragedy; he was perfect man to exploit drawn-out ending of one era--slow demise of nationalist Big Man politics--and beginning of another, in which warlords presiding over small, nonideological insurgencies played havoc across much of region, enriching themselves and laying waste to their homelands; photos (M)","http://www.nytimes.com/2006/04/02/weekinreview/02polgreen.html",2006-04-02 00:00:00
"Letter from Czech Ambassador Petr Kolar, prompted by March 11 editorial about European Court of Human Rights case involving Gypsy children in Czech Republic, says court's decision must be respected and that comments on case are not helpful","http://query.nytimes.com/gst/fullpage.html?res=9406E5D81030F935A35757C0A9609C8B63",2006-04-06 00:00:00
"Israel's prime minister-designate, Ehud Olmert, told security officials today to swiftly plug the gaps in the barrier around Jerusalem. ","http://www.nytimes.com/2006/04/26/world/middleeast/26cnd-mideast.html",2006-04-26 00:00:00
"Legal challenges in Israel resulted in temporary injunctions against building the barrier in several parts of Jerusalem.","http://www.nytimes.com/2006/04/27/world/middleeast/27mideast.html",2006-04-27 00:00:00
"The new route seeks to speed up construction while still incorporating several settlements inside the West Bank.","http://www.nytimes.com/2006/04/30/world/middleeast/30cnd-mideast.html",2006-04-30 00:00:00
"The ultra-Orthodox Shas party gives Ehud Olmert and his partners a solid majority, with 67 of the 120 seats in the Parliament.","http://www.nytimes.com/2006/05/01/world/middleeast/01mideast.html",2006-05-01 00:00:00
"Israel's prime minister-designate, Ehud Olmert, signed up the ultra-Orthodox Shas party to his coalition on Sunday night, giving him enough parliamentary seats to establish the new government formally as soon as this week. With Shas on board, Mr. Olmert and his partners command a solid majority, with 67 of the 120 seats in the Parliament. Mr. Olmert may still try to bring one or two more parties into his coalition, which would give him an even larger majority and guard against the possibility that any one party could leave the coalition and bring down the government.","http://query.nytimes.com/gst/fullpage.html?res=9D02E3DC113FF932A35756C0A9609C8B63",2006-05-01 00:00:00
"Guus van Kouwenhoven, a Dutch lumber trader, is accused of supplying militia fighters from his lumber company to Liberia's Charles Taylor.","http://www.nytimes.com/2006/05/03/world/europe/03dutch.html",2006-05-03 00:00:00
"Drexel A. Sprecher was a lawyer who researched, strategized and argued cases at the Nuremberg trials of Nazi war criminals, including presenting the case that convicted the head of the Hitler Youth movement.","http://www.nytimes.com/2006/05/08/us/08sprecher.html",2006-05-08 00:00:00
"Now that he faces a formal charge that carries the death sentence, Saddam Hussein may find cause to take the trial more seriously.","http://www.nytimes.com/2006/05/21/weekinreview/21burns.html",2006-05-21 00:00:00
"The death of Slobodan Milosevic brought a sudden end to his trial at the United Nations war crimes tribunal, but the genocide issue may be decided by another United Nations court based in The Hague.","http://www.nytimes.com/2006/06/18/world/europe/18hague.html",2006-06-18 00:00:00
"INTERNATIONAL 3-15 Mexico Worries Over Border While much of the debate on illegal immigration focuses on Mexico's northern border with the United States, the country has an illegal migration problem of its own, along the southern border with Guatemala. The Mexican government has increased checkpoints there, and has begun a re-examination of its immigration policies. 1 Search for G.I.'s in Iraq American soldiers searched for two of their comrades apparently captured by insurgents in an ambush south of the Baghdad. Another soldier was killed in the attack. 10 A new criminal investigation into the killings of three Iraqis by American servicemen north of Baghdad last month has been set in motion by soldiers who alerted military officials that higher-ranking soldiers had caused the deaths of the men, according to government officials. 10 Chechen Leader Reported Killed Russian special forces killed the leader of Chechnya's separatists, officials said, reveling in a new blow to a rebel movement with a long history of terrorist attacks that has recently appeared seriously weakened. 6 Still No Salaries in Gaza Palestinians in Gaza are struggling to cope in the fourth month without salaries from the Hamas-led Palestinian Authority. 8 Rebels Clash With Sri Lanka Fighting between Sri Lankan government forces and Tamil Tiger rebels escalated sharply with as many as 47 people killed. 12 Serbia Genocide Case Goes On While the death of Slobodan Milosevic brought an end to his trial at the United Nations war crimes tribunal, the question of whether genocide occurred during his rule may be decided by another United Nations court based in The Hague: the International Court of Justice. 6 Diplomatic Definitions for Iran The international initiative to curb Iran's nuclear program hinges on a request that Tehran freeze all uranium enrichment activities before talks can begin. But what that demand means has become the subject of diplomatic negotiations. 15 NATIONAL 16-23 From Security to Lobbying Dozens of members of the Bush administration's domestic security team, assembled after the 2001 terrorist attacks, are now collecting bigger paychecks in different roles: working on behalf of companies that sell domestic security products, many directly to the federal agencies the officials once helped run. 1 New Orleans Still Lacks Plan Billions of federal dollars are about to start flowing into New Orleans, after President Bush signed the emergency relief bill the region has long awaited. But with Hurricane Katrina's anniversary approaching, local officials have yet to come up with a redevelopment plan, showing what kind of city will emerge. 1 Muslim Clerics in America Two American-born converts to Islam have become leading intellectual lights for a new generation of American Muslims looking for homegrown leaders who can help them learn how to live their faith without succumbing to American materialism or Islamic extremism. 1 Troops Arrive at Border The first National Guard troops ordered to the United States-Mexico border as part of President Bush's plan to improve security have arrived in the four border states. 16 NEW YORK/REGION 25-31 Subway Plot Is Cited United States authorities in 2003 suspected that al Qaeda operatives had that year planned to carry out a chemical attack on the New York City subway system, according to two former counterterrorism officials. 25 OBITUARIES 33 Frederick Franck An artist and author who explored spirituality, he was 97. 33 Chess 31 TV Section 2 TV Update 31 Weather 14","http://query.nytimes.com/gst/fullpage.html?res=9F0CE1D71131F93BA25755C0A9609C8B63",2006-06-18 00:00:00
"Louis B. Sohn was a professor of international law who helped draft parts of the United Nations Charter in 1945. ","http://www.nytimes.com/2006/06/23/us/23sohn.html",2006-06-23 00:00:00
"The Supreme Court's ruling left little practical recourse for foreign criminal defendants who are not notified of their right to contact one of their country's diplomats.","http://www.nytimes.com/2006/06/29/washington/29scotus.html",2006-06-29 00:00:00
"Six letters on Bush administration's acknowledgment that terrorism suspects have rights to basic human and legal protections under Geneva Conventions; Sam Brown, Arlene Rosso-Baron, Carol Nicolay and A J Burdick says acknowledgment is long overdue; John Landry fears change of heart reflects concern about US image abroad, not respect for inherent value of Geneva protections; Fred Silhanek asks what nation state suspects belong to and whether captured American soldiers will enjoy similar protections; Nancy Dickeman, commenting on July 12 editorial, says it is absurd that Americans must plead with government to provide human rights and desist from torture while it wages war In Iraq under mantle of freedom, justice and democracy; drawing (M)","http://query.nytimes.com/gst/fullpage.html?res=9800E4DE1E30F930A25754C0A9609C8B63",2006-07-13 00:00:00
"The U.S. has slashed millions of dollars of military aid to African nations, moves that officials say have undermined efforts to combat terrorist threats in Africa.","http://www.nytimes.com/2006/07/23/world/africa/23terror.html",2006-07-23 00:00:00
"Justin Gatlin tested positive for a performance-enhancing drug, but he denied taking any banned substances.","http://www.nytimes.com/2006/07/30/sports/othersports/30gatlin.html",2006-07-30 00:00:00
"Israel may eventually stop Hezbollah from firing missiles across its border. But the radical Shiites are well on their way to destroying the creation of a new Lebanon, which may have been the point all along.","http://www.nytimes.com/2006/08/04/magazine/04lebanon.html",2006-08-04 05:19:00
"One evening earlier this summer, Lebanon's most popular satire show, ''Bas Mat Watan,'' broadcast a sketch showing an ''interview'' with Sheik Hassan Nasrallah, Hezbollah's leader and secretary general. ''Nasrallah'' was asked whether his party would surrender its weapons. He answered that it would, but first several conditions had to be met: there was that woman in Australia, whose land was being encroached upon by Jewish neighbors; then there was the baker in the United States, whose bakery the Jews wanted to take over. The joke was obvious: there were an infinite number of reasons why Hezbollah would never agree to lay down its weapons and become one political party among others.","http://query.nytimes.com/gst/fullpage.html?res=940DE3DA1E3FF930A2575BC0A9609C8B63",2006-08-13 00:00:00
"The New York Times adapted targeted advertising technology to keep an article about the British terror case out of Britain.","http://www.nytimes.com/2006/08/29/business/media/29times.html",2006-08-29 00:00:00
"Whether a cease-fire in Uganda’s Acholi war lasts may depend on whether a rebel commander is given amnesty.","http://www.nytimes.com/2006/09/15/world/africa/15uganda.html",2006-09-15 00:00:00
"If confirmed, the presence of the rebel leader would be widely seen as the best chance to end the two-decade war in northern Uganda.","http://www.nytimes.com/2006/09/18/world/africa/18uganda.html",2006-09-18 00:00:00
"To the Editor: Re ''Uganda Peace Hinges on Amnesty for Brutality'' (front page, Sept. 15): Amnesty International is disturbed by the assertion that lasting peace in northern Uganda depends on whether Joseph Kony, indicted by the International Criminal Court for war crimes and crimes against humanity, will receive an amnesty.","http://query.nytimes.com/gst/fullpage.html?res=9E05E4D71031F933A1575AC0A9609C8B63",2006-09-20 00:00:00
"Ronald S. Lauder, the art collector and cosmetics heir, sold half his stake in Central European Media Enterprises in August for $190 million.","http://www.nytimes.com/2006/10/16/business/worldbusiness/16lauder.html",2006-10-16 00:00:00
"Vivendi on Monday used the American RICO Act, originally aimed at mob bosses and corrupt union chiefs, to sue Deutsche Telekom in a U.S. court.","http://www.nytimes.com/2006/10/25/business/worldbusiness/25phone.html",2006-10-25 00:00:00
"From the reader mailbag on my Sunday Darfur column . . . Elizabeth from New York City writes: ""In last Tuesday's Times, Jeffrey Gettleman reported that a Coca-Cola factory had opened in Sudan in 2002, utilizing Coke syrup legally exported from the U.S. under an exemption from the 1997 trade embargo for food and medicine. While this transaction is technically allowable, it surely breaks the spirit of the embargo, which exempted food and medicine for humanitarian purposes, not to fill the pockets of a precious few. Why is Coke doing business with a country whose government sanctions genocide and why isn't the media holding them accountable?""","http://kristof.blogs.nytimes.com/2006/10/31/dialogue-with-readers-about-darfur/",2006-10-31 20:09:26
"Stephen Rackow Kaye was a lawyer who wrote the definitive work on commercial litigation in New York State.","http://www.nytimes.com/2006/11/03/nyregion/03kaye.html",2006-11-03 00:00:00
"Some Iraqi officials held out the possibility that Saddam Hussein could go to the gallows before next spring.","http://www.nytimes.com/2006/11/06/world/middleeast/06saddam.html",2006-11-06 00:00:00
"The painting was withdrawn from sale because of a legal claim that it had been sold under duress in Nazi Germany.","http://www.nytimes.com/2006/11/08/arts/09picasso.html",2006-11-08 00:00:00
"The case, which prompted a ruling by an international tribunal and a memo from President Bush, has been considered by the United States Supreme Court and appears quite likely to return there.","http://www.nytimes.com/2006/11/16/washington/16death.html",2006-11-16 00:00:00
"Hundreds of thousands of people poured into the center of Lebanon today for the funeral of Pierre Gemayel.","http://www.nytimes.com/2006/11/23/world/middleeast/23cnd-lebanon.html",2006-11-23 00:00:00
"Hundreds of thousands of people poured into the center of Lebanon for the funeral of the government minister slain Tuesday, Pierre Gemayel.","http://www.nytimes.com/2006/11/24/world/middleeast/24lebanon.html",2006-11-24 00:00:00
"To the Editor: Re ''In Reversal, Pope Backs Turkey's Bid to Join European Union'' (front page, Nov. 29): Regarding Turkey, you write: ''Admission talks, which officially began this year, have hit a snag over the European Union's insistence that Turkey open its ports and harbors to vessels from Greek Cyprus. But Turkish officials say they cannot act until an international embargo that has been in place on the Turkish part of the island for more than 20 years is lifted.''","http://query.nytimes.com/gst/fullpage.html?res=9801E6D61631F934A35751C1A9609C8B63",2006-12-07 00:00:00
"Opponents said the move to extend President Robert Mugabe’s rule by two years would plunge the country deeper into crisis.","http://www.nytimes.com/2006/12/17/world/africa/17zimbabwe.html",2006-12-17 00:00:00
"Keba Mbaye was a Senegalese judge who held several high-ranking positions in the International Olympic Committee.","http://www.nytimes.com/2007/01/13/sports/othersports/13mbaye.html",2007-01-13 00:00:00
"Keba Mbaye, a Senegalese judge who held several high-ranking positions in the International Olympic Committee, died Thursday at his home in Dakar, Senegal. He was 82. The I.O.C. said he died after a long illness.","/data/daily/2007/01/13/955582.sgml",2007-01-13 00:00:00
"Images of American soldiers being gunned down are broadcast by a banned Iraqi satellite television station.","http://www.nytimes.com/2007/01/21/world/middleeast/21sunni.html",2007-01-21 00:00:00
"An Israeli court convicted Haim Roman, a former justice minister, today on charges that, while in office, he forcibly kissed a young female soldier.","http://www.nytimes.com/2007/01/31/world/middleeast/31cnd-mideast.html",2007-01-31 00:00:00
"The conviction of a former justice minister on charges that he forcibly kissed a young female soldier added to the aura of scandal surrounding the country’s leadership.","http://www.nytimes.com/2007/02/01/world/middleeast/01mideast.html",2007-02-01 00:00:00
"Just as the deadline for recommendations was closing yesterday, the former vice president, Al Gore, was nominated for the 2007 Nobel Peace Prize, The Associated Press reports. Two Norwegian parliament members, Boerge Brende and Heidi Soerensen, put forth the nomination -- as well as one for a Canadian Inuit activist, Sheila Watt-Cloutier.","http://thelede.blogs.nytimes.com/2007/02/02/nobel-nominations-left-and-right/",2007-02-02 09:58:51
"All of the cases set to be taken up by the International Criminal Court so far involve Africa, drawing concern among Africans that their continent is the new court’s principal target.","http://www.nytimes.com/2007/02/26/world/africa/26hague.html",2007-02-26 00:00:00
"The court cleared Serbia of intent to commit genocide, but said it had failed to prevent the Srebrenica massacre.","http://www.nytimes.com/2007/02/26/world/europe/26cnd-hague.html",2007-02-26 00:00:00
"The court cleared Serbia of intent to commit genocide, but said it had failed to prevent the Srebrenica massacre.","http://www.nytimes.com/2007/02/27/world/europe/27hague.html",2007-02-27 00:00:00
